LS,UCT,UCT VC,MENTS,MENTS VC
2.9969845251000153,2.8093011875144587,4.143310447945522,2.96918721627506,5.550223892050598
2.984849228552768,5.622266088396859,4.883180402517103,1.7567927356345052,5.508401594310003
2.8885763385129843,0.0,1.6499276356899415,2.805632760243224,4.928283840435789
2.9934013199668708,5.075685011463653,2.7006848983518017,3.7636834556982013,5.223971335302798
3.138594223698437,4.761061328239922,2.7643534430671135,5.2396122958753235,3.4384650699833585
3.088837678012479,0.0,2.880594995497961,3.3165206186503484,2.8224641233867658
3.0769881312793292,3.377880614998168,5.951143109939144,4.02275902058447,3.8212079504567456
2.9550902563471046,1.3844311092169814,2.6427290221498367,3.305163863666256,3.7096488716059417
3.043873492020321,2.6870543576874715,5.318034846126899,3.6458398027882897,1.7588474444433384
2.9095223763552047,4.564028108677778,3.510785371177932,4.476045399269006,6.108106786022918
3.0423175757799314,5.263005759748823,4.320137785787023,3.2825653736278158,3.921820055487003
2.81116358796559,4.223737044631249,4.128388269332776,2.929781383295424,4.156060023935418
2.946604039782339,3.0715603962140774,2.984498715795996,5.4441109837530925,5.11088667277494
3.056232141139085,4.749192242657349,4.485293539037688,2.7069611975696555,3.0701559302808263
2.901749272156672,5.519436252434436,2.4397814129958375,4.50528809790119,5.015564012672483
3.076152474727014,1.494237795744116,3.037494838861382,4.664302566114283,4.482623316752815
2.957480751246544,2.883002278141417,4.169472613636709,4.800454791740848,4.043451434272442
3.083113219532973,3.9486195456106623,2.5770811460552334,3.502026006436071,4.66938181064619
2.98152583016503,5.858379319517683,4.876321057856607,2.1495544901818224,3.7122780007530887
2.932349129282042,2.2052166857274456,4.044152476016189,3.0,1.7511614120140484
2.9200604489233593,2.019702662862205,3.9911179653935447,3.0,4.510530164312945
3.132471957309327,3.84023211335698,3.13305317717713,5.2779121960229265,4.389599023227647
2.9972732317727004,4.3075421341376,2.9712576068229755,4.729581891593383,4.272518210430558
3.127454249148518,1.4256175380072014,3.4102023523550073,3.0,3.5018969715681854
3.0867845582373814,3.572572693806684,3.8668503910606224,3.8058904793064112,5.034847662320422
